gps_violation,gps_spoof_detected,delivery_activity_detected,duplicate_claim,new_registration_fraud,abnormal_claim_freq,n_fraud_signals,payout_premium_ratio,earnings_normalized,disruption_severity,rainfall_normalized,aqi_normalized,platforms_norm,fraud_risk_score,is_fraud_ground_truth,claim_status,claim_id,split
-0.19287838795173526,-0.15774106796205728,-0.19426724256671227,-0.12081829461733963,-0.06254386625095103,-0.11910430064043327,-0.24465188521885262,2.0103309516789736,-0.11944865047901979,1.3526549068572047,-0.829640789814643,-0.5107153832255644,-0.854068485913261,-0.4161132089540218,0,Auto_Approved,C0000016,train
-0.19287838795173526,-0.15774106796205728,-0.19426724256671227,-0.12081829461733963,-0.06254386625095103,-0.11910430064043327,-0.24465188521885262,0.2927173867693479,-0.11944865047901979,-0.557204847669746,2.3217329211443265,-1.2779372134637836,-0.854068485913261,-0.28368186905357584,0,Auto_Approved,C0000017,train
-0.19287838795173526,-0.15774106796205728,-0.19426724256671227,-0.12081829461733963,-0.06254386625095103,-0.11910430064043327,-0.24465188521885262,-0.28329590099266966,0.15534145441192818,-0.557204847669746,-0.829640789814643,-0.40142608886808007,1.3746817358324905,-0.43513649534856097,0,Auto_Approved,C0000018,train
-0.19287838795173526,-0.15774106796205728,-0.19426724256671227,-0.12081829461733963,-0.06254386625095103,-0.11910430064043327,-0.24465188521885262,0.7014911083353637,0.15534145441192818,-0.011530632090617094,-0.829640789814643,-1.3828329683496101,1.3746817358324905,-0.19295542624885043,0,Auto_Approved,C0000019,train
-0.19287838795173526,-0.15774106796205728,-0.19426724256671227,-0.12081829461733963,-0.06254386625095103,-0.11910430064043327,-0.24465188521885262,0.8152737342028239,0.15534145441192818,1.6254920146467688,-0.829640789814643,-1.0269562711453397,1.3746817358324905,-0.02979416217261033,0,Auto_Approved,C0000020,train
-0.19287838795173526,-0.15774106796205728,-0.19426724256671227,-0.12081829461733963,-0.06254386625095103,-0.11910430064043327,-0.24465188521885262,-1.3709223754709554,0.15534145441192818,-1.1028790632488747,0.49673373291795714,-1.444891713386775,1.3746817358324905,-0.45489144660442865,0,Auto_Approved,C0000021,train
-0.19287838795173526,-0.15774106796205728,-0.19426724256671227,-0.12081829461733963,-0.06254386625095103,-0.11910430064043327,-0.24465188521885262,-1.3709223754709554,0.15534145441192818,-1.1028790632488747,1.0019409022466275,-1.0209151543718105,1.3746817358324905,-0.207588723475419,0,Auto_Approved,C0000022,train
-0.19287838795173526,-0.15774106796205728,-0.19426724256671227,-0.12081829461733963,-0.06254386625095103,-0.11910430064043327,-0.24465188521885262,3.017951903861354,-1.1645401129652575,0.26130647569894705,0.9970040243704518,-0.17790476824749646,-0.854068485913261,-0.18563877763556613,0,Auto_Approved,C0000023,test
-0.19287838795173526,-0.15774106796205728,-0.19426724256671227,-0.12081829461733963,-0.06254386625095103,-0.11910430064043327,-0.24465188521885262,0.24115483861674217,-1.1645401129652575,-0.8300419554593105,0.5707869010605962,-0.6732763436768979,-0.854068485913261,-0.41318654950870803,0,Auto_Approved,C0000024,train
-0.19287838795173526,-0.15774106796205728,-0.19426724256671227,-0.12081829461733963,-0.06254386625095103,-0.11910430064043327,-0.24465188521885262,1.2200434484960825,-1.1645401129652575,0.5341435834885115,0.7024369777586209,-1.3086919897653875,-0.854068485913261,0.01849571867506606,0,Auto_Approved,C0000025,train
-0.19287838795173526,-0.15774106796205728,-0.19426724256671227,-0.12081829461733963,-0.06254386625095103,-0.11910430064043327,-0.24465188521885262,0.9506885338516874,-1.1645401129652575,-0.011530632090617094,0.7633251382314575,-0.9352411346744861,-0.854068485913261,-0.23392865848324257,0,Auto_Approved,C0000026,train
-0.19287838795173526,-0.15774106796205728,-0.19426724256671227,-0.12081829461733963,-0.06254386625095103,-0.11910430064043327,-0.24465188521885262,1.2418399968173215,-1.1645401129652575,0.26130647569894705,1.316255460363162,-1.0247595014095108,-0.854068485913261,-0.3414833930985219,0,Auto_Approved,C0000027,train
-0.19287838795173526,-0.15774106796205728,-0.19426724256671227,-0.12081829461733963,-0.06254386625095103,-0.11910430064043327,-0.24465188521885262,1.2429745244671593,-1.1645401129652575,0.5341435834885115,0.7896551535710626,-1.067047318824216,-0.854068485913261,-0.49293801939350707,0,Auto_Approved,C0000028,train
-0.19287838795173526,-0.15774106796205728,-0.19426724256671227,-0.12081829461733963,-0.06254386625095103,-0.11910430064043327,-0.24465188521885262,0.9358063219783206,-1.1645401129652575,-0.011530632090617094,0.3766030379310096,-1.1384423352386528,-0.854068485913261,-0.28368186905357584,0,Auto_Approved,C0000029,train
-0.19287838795173526,-0.15774106796205728,-0.19426724256671227,-0.12081829461733963,-0.06254386625095103,-0.11910430064043327,-0.24465188521885262,0.05216268661528155,-1.2865373353018814,-0.557204847669746,-0.829640789814643,1.1209353380612999,0.26030662495961493,-0.34075172823719346,0,Auto_Approved,C0000030,test
-0.19287838795173526,-0.15774106796205728,-0.19426724256671227,-0.12081829461733963,-0.06254386625095103,-0.11910430064043327,-0.24465188521885262,0.7711310897173013,-0.48972800154868606,0.26130647569894705,0.9970040243704518,-0.17790476824749646,0.26030662495961493,-0.2624635880750513,0,Auto_Approved,C0000031,train
-0.19287838795173526,-0.15774106796205728,-0.19426724256671227,-0.12081829461733963,-0.06254386625095103,-0.11910430064043327,-0.24465188521885262,0.010818061713104808,-0.48972800154868606,-0.8300419554593105,0.5707869010605962,-0.6732763436768979,0.26030662495961493,-0.4139182143700365,0,Auto_Approved,C0000032,train
-0.19287838795173526,-0.15774106796205728,-0.19426724256671227,-0.12081829461733963,-0.06254386625095103,-0.11910430064043327,-0.24465188521885262,-0.9313090244516817,0.07922875693284058,-0.557204847669746,0.9838390167006493,-1.3059460275956014,-0.854068485913261,-0.08174236732692892,0,Auto_Approved,C0000033,train
-0.19287838795173526,-0.15774106796205728,-0.19426724256671227,-0.12081829461733963,-0.06254386625095103,-0.11910430064043327,-0.24465188521885262,-1.5567857023395977,0.07922875693284058,-1.1028790632488747,2.440217990172549,-1.4207272462926577,-0.854068485913261,-0.4036749063114385,0,Auto_Approved,C0000034,train
-0.19287838795173526,-0.15774106796205728,-0.19426724256671227,-0.12081829461733963,-0.06254386625095103,-0.11910430064043327,-0.24465188521885262,-0.10258602917004488,1.061177766220869,-0.2843677398801816,-0.3491180098668523,1.1209353380612999,2.489056846705367,-0.30051016086412974,0,Auto_Approved,C0000035,train
-0.19287838795173526,-0.15774106796205728,-0.19426724256671227,-0.12081829461733963,-0.06254386625095103,-0.11910430064043327,-0.24465188521885262,0.2821431092643738,1.061177766220869,-0.011530632090617094,-0.829640789814643,1.1209353380612999,2.489056846705367,-0.28221853933091895,0,Auto_Approved,C0000036,train
-0.19287838795173526,-0.15774106796205728,-0.19426724256671227,-0.12081829461733963,-0.06254386625095103,-0.11910430064043327,-0.24465188521885262,1.0131385235604768,1.061177766220869,0.806980691278076,-0.829640789814643,0.6261129550658556,2.489056846705367,-0.38904160908486984,0,Auto_Approved,C0000037,train
-0.19287838795173526,-0.15774106796205728,-0.19426724256671227,-0.12081829461733963,-0.06254386625095103,-0.11910430064043327,-0.24465188521885262,-0.48731516760446386,1.061177766220869,-0.557204847669746,-0.829640789814643,1.1209353380612999,2.489056846705367,-0.3092901392000709,0,Auto_Approved,C0000038,test
-0.19287838795173526,-0.15774106796205728,-0.19426724256671227,-0.12081829461733963,-0.06254386625095103,-0.11910430064043327,-0.24465188521885262,-0.48731516760446386,1.061177766220869,-0.557204847669746,-0.829640789814643,1.1209353380612999,2.489056846705367,-0.18271211819025238,0,Auto_Approved,C0000039,train
5.184614049399012,6.339503167561528,-0.19426724256671227,8.276892197222606,-0.06254386625095103,-0.11910430064043327,5.287096727331214,1.6745113223428736,-0.13955662763590918,-0.011530632090617094,-0.829640789814643,1.1209353380612999,1.3746817358324905,3.550242004307401,1,Auto_Approved,C0000040,train
-0.19287838795173526,-0.15774106796205728,-0.19426724256671227,-0.12081829461733963,-0.06254386625095103,-0.11910430064043327,-0.24465188521885262,2.446698712424483,-0.13955662763590918,0.806980691278076,-0.829640789814643,0.6261129550658556,1.3746817358324905,-0.31075346892272776,0,Auto_Approved,C0000041,test
-0.19287838795173526,-0.15774106796205728,-0.19426724256671227,-0.12081829461733963,-0.06254386625095103,-0.11910430064043327,-0.24465188521885262,2.411040762840678,-0.13955662763590918,3.2625146613841554,-0.829640789814643,1.1209353380612999,1.3746817358324905,-0.5104979760653894,0,Auto_Approved,C0000042,train
-0.19287838795173526,-0.15774106796205728,-0.19426724256671227,-0.12081829461733963,-0.06254386625095103,-0.11910430064043327,-0.24465188521885262,-0.1581025477092622,0.7827935732209752,-0.011530632090617094,-0.829640789814643,1.1209353380612999,0.26030662495961493,-0.4848897059188943,0,Auto_Approved,C0000043,test
-0.19287838795173526,-0.15774106796205728,-0.19426724256671227,-0.12081829461733963,-0.06254386625095103,-0.11910430064043327,-0.24465188521885262,0.24533407765051327,-0.1533213545513968,-0.557204847669746,-0.829640789814643,-0.40142608886808007,0.26030662495961493,-0.392699933391512,0,Auto_Approved,C0000044,train
5.184614049399012,6.339503167561528,5.147548226802032,-0.12081829461733963,-0.06254386625095103,-0.11910430064043327,5.287096727331214,1.4495696344388231,-0.1533213545513968,-0.011530632090617094,-0.829640789814643,-1.3828329683496101,0.26030662495961493,3.5114637666569943,1,Auto_Approved,C0000045,train
-0.19287838795173526,-0.15774106796205728,-0.19426724256671227,-0.12081829461733963,-0.06254386625095103,-0.11910430064043327,-0.24465188521885262,0.0704633481715707,0.921310990023278,-0.011530632090617094,-0.829640789814643,1.1209353380612999,-0.854068485913261,-0.3685549929676738,0,Auto_Approved,C0000046,train
-0.19287838795173526,-0.15774106796205728,-0.19426724256671227,-0.12081829461733963,-0.06254386625095103,-0.11910430064043327,-0.24465188521885262,-0.21930299778849813,-0.7282493436279608,-0.557204847669746,-0.829640789814643,-0.40142608886808007,-0.854068485913261,-0.4973280085614777,0,Auto_Approved,C0000047,train
-0.19287838795173526,-0.15774106796205728,-0.19426724256671227,-0.12081829461733963,-0.06254386625095103,-0.11910430064043327,-0.24465188521885262,-0.658057367039246,-0.2304303080326131,-0.557204847669746,-0.829640789814643,-0.40142608886808007,-0.854068485913261,0.00825241061646804,0,Auto_Approved,C0000048,train
-0.19287838795173526,-0.15774106796205728,-0.19426724256671227,-0.12081829461733963,-0.06254386625095103,-0.11910430064043327,-0.24465188521885262,0.05882971363979495,-0.7624120969161471,-0.011530632090617094,1.974505843853286,-1.3965627791985407,-0.854068485913261,-0.207588723475419,0,Auto_Approved,C0000049,train
-0.19287838795173526,-0.15774106796205728,-0.19426724256671227,-0.12081829461733963,-0.06254386625095103,-0.11910430064043327,-0.24465188521885262,0.627910406914814,-1.4246575107868795,-0.557204847669746,-0.829640789814643,-0.40142608886808007,-0.854068485913261,-0.21636870181136023,0,Auto_Approved,C0000050,test
-0.19287838795173526,-0.15774106796205728,-0.19426724256671227,-0.12081829461733963,-0.06254386625095103,-0.11910430064043327,-0.24465188521885262,0.9634510772935037,-1.4246575107868795,-0.011530632090617094,-0.829640789814643,-1.3828329683496101,-0.854068485913261,-0.4036749063114385,0,Auto_Approved,C0000051,train
-0.19287838795173526,-0.15774106796205728,-0.19426724256671227,-0.12081829461733963,-0.06254386625095103,-0.11910430064043327,-0.24465188521885262,0.5396408530115554,-1.039062300038918,-0.2843677398801816,-0.829640789814643,0.8419455816110383,-0.854068485913261,-0.053207437735120176,0,Auto_Approved,C0000052,train
-0.19287838795173526,-0.15774106796205728,-0.19426724256671227,-0.12081829461733963,-0.06254386625095103,-0.11910430064043327,-0.24465188521885262,0.45082106934848193,-1.039062300038918,-0.2843677398801816,-0.829640789814643,0.846339121082696,-0.854068485913261,-0.21929536125667393,0,Auto_Approved,C0000053,train
-0.19287838795173526,-0.15774106796205728,-0.19426724256671227,-0.12081829461733963,-0.06254386625095103,-0.11910430064043327,-0.24465188521885262,0.651516318693719,-1.039062300038918,-0.2843677398801816,1.8790595382472177,-0.8792235064108508,-0.854068485913261,0.03678734020827684,0,Auto_Approved,C0000054,train
-0.19287838795173526,-0.15774106796205728,-0.19426724256671227,-0.12081829461733963,-0.06254386625095103,-0.11910430064043327,-0.24465188521885262,-0.5096187487755497,-1.039062300038918,-0.8300419554593105,0.9443439936912418,-0.9550120622969456,-0.854068485913261,-0.16442049665704164,1,Auto_Approved,C0000055,train
-0.19287838795173526,-0.15774106796205728,-0.19426724256671227,-0.12081829461733963,-0.06254386625095103,-0.11910430064043327,-0.24465188521885262,-0.4196931738208587,-1.039062300038918,-0.8300419554593105,0.25976359486151257,-1.0906625934843759,-0.854068485913261,-0.08979068080154169,0,Auto_Approved,C0000056,train
-0.19287838795173526,-0.15774106796205728,-0.19426724256671227,-0.12081829461733963,-0.06254386625095103,-0.11910430064043327,-0.24465188521885262,0.3646789325415807,0.33893630260168833,0.26130647569894705,0.9970040243704518,-0.17790476824749646,-0.854068485913261,-0.18417544791290927,0,Auto_Approved,C0000057,train
-0.19287838795173526,-0.15774106796205728,-0.19426724256671227,-0.12081829461733963,-0.06254386625095103,-0.11910430064043327,-0.24465188521885262,-0.9672713534541157,0.33893630260168833,-0.8300419554593105,0.5707869010605962,-0.6732763436768979,-0.854068485913261,-0.455623111465757,0,Auto_Approved,C0000058,test
-0.19287838795173526,-0.15774106796205728,-0.19426724256671227,-0.12081829461733963,-0.06254386625095103,-0.11910430064043327,-0.24465188521885262,0.2455899881259994,0.33893630260168833,0.5341435834885115,0.7024369777586209,-1.3086919897653875,-0.854068485913261,-0.027599167588625077,0,Auto_Approved,C0000059,test
-0.19287838795173526,-0.15774106796205728,-0.19426724256671227,-0.12081829461733963,-0.06254386625095103,-0.11910430064043327,-0.24465188521885262,0.14956684863692507,0.33893630260168833,0.26130647569894705,0.49673373291795714,-1.14887699148384,-0.854068485913261,-0.5075713166200757,0,Auto_Approved,C0000060,test
-0.19287838795173526,-0.15774106796205728,-0.19426724256671227,-0.12081829461733963,-0.06254386625095103,-0.11910430064043327,-0.24465188521885262,-0.1704991149147603,0.33893630260168833,-0.011530632090617094,0.7633251382314575,-0.9352411346744861,-0.854068485913261,-0.3319717499012522,0,Auto_Approved,C0000061,train
-0.19287838795173526,-0.15774106796205728,-0.19426724256671227,-0.12081829461733963,-0.06254386625095103,-0.11910430064043327,-0.24465188521885262,0.14956684863692507,0.33893630260168833,0.26130647569894705,1.316255460363162,-1.0247595014095108,-0.854068485913261,-0.24490363140316898,0,Auto_Approved,C0000062,train
-0.19287838795173526,-0.15774106796205728,-0.19426724256671227,-0.12081829461733963,-0.06254386625095103,-0.11910430064043327,-0.24465188521885262,-1.4507629691215014,0.33893630260168833,-1.1028790632488747,1.1253628491510257,-1.1713938812760853,-0.854068485913261,-0.11686228067069365,0,Auto_Approved,C0000063,train
-0.19287838795173526,-0.15774106796205728,-0.19426724256671227,-0.12081829461733963,-0.06254386625095103,-0.11910430064043327,-0.24465188521885262,-0.2242494196461523,-0.6633981222235688,3.2625146613841554,-0.829640789814643,1.1209353380612999,0.26030662495961493,-0.329776755317267,0,Auto_Approved,C0000064,train
-0.19287838795173526,-0.15774106796205728,-0.19426724256671227,-0.12081829461733963,-0.06254386625095103,-0.11910430064043327,-0.24465188521885262,-0.20386898515379914,-0.6633981222235688,-0.2843677398801816,-0.829640789814643,1.1209353380612999,0.26030662495961493,-0.12271559956132105,0,Auto_Approved,C0000065,test
-0.19287838795173526,-0.15774106796205728,-0.19426724256671227,-0.12081829461733963,-0.06254386625095103,-0.11910430064043327,-0.24465188521885262,-0.46434632345790144,-0.6633981222235688,1.6254920146467688,-0.46924870485380005,-0.5398225822252964,0.26030662495961493,-0.34806837685047776,0,Auto_Approved,C0000066,train
-0.19287838795173526,-0.15774106796205728,-0.19426724256671227,-0.12081829461733963,-0.06254386625095103,-0.11910430064043327,-0.24465188521885262,-0.31115696005827026,-0.6633981222235688,-0.011530632090617094,-0.829640789814643,1.1209353380612999,0.26030662495961493,-0.13442223734257597,0,Auto_Approved,C0000067,train
-0.19287838795173526,-0.15774106796205728,-0.19426724256671227,-0.12081829461733963,-0.06254386625095103,-0.11910430064043327,-0.24465188521885262,-0.2742797144175237,-0.6633981222235688,0.806980691278076,-0.829640789814643,1.1154434137217277,0.26030662495961493,-0.42489318728996295,0,Auto_Approved,C0000068,train
-0.19287838795173526,-0.15774106796205728,-0.19426724256671227,-0.12081829461733963,-0.06254386625095103,-0.11910430064043327,-0.24465188521885262,-0.22063770696941515,-0.6633981222235688,0.26130647569894705,-0.829640789814643,1.1209353380612999,0.26030662495961493,-0.14539721026250246,0,Auto_Approved,C0000069,test
-0.19287838795173526,-0.15774106796205728,-0.19426724256671227,-0.12081829461733963,-0.06254386625095103,-0.11910430064043327,-0.24465188521885262,-0.33010231142086266,-0.6633981222235688,-0.8300419554593105,-0.829640789814643,0.645883882688315,0.26030662495961493,-0.1614938372117279,0,Auto_Approved,C0000070,train
-0.19287838795173526,-0.15774106796205728,-0.19426724256671227,-0.12081829461733963,-0.06254386625095103,-0.11910430064043327,-0.24465188521885262,1.369669193029332,-0.8538974028331449,-0.011530632090617094,-0.829640789814643,-1.3828329683496101,0.26030662495961493,-0.4256248521512914,0,Auto_Approved,C0000071,train
-0.19287838795173526,-0.15774106796205728,-0.19426724256671227,-0.12081829461733963,-0.06254386625095103,-0.11910430064043327,-0.24465188521885262,3.6576579692455318,-0.8538974028331449,1.6254920146467688,-0.829640789814643,-1.0269562711453397,0.26030662495961493,-0.3883099442235414,0,Auto_Approved,C0000072,train
-0.19287838795173526,-0.15774106796205728,-0.19426724256671227,-0.12081829461733963,-0.06254386625095103,-0.11910430064043327,-0.24465188521885262,0.7320714903525746,0.796709630162103,0.806980691278076,-0.829640789814643,0.6261129550658556,-0.854068485913261,-0.2902668528055317,0,Auto_Approved,C0000073,train
-0.19287838795173526,-0.15774106796205728,-0.19426724256671227,-0.12081829461733963,-0.06254386625095103,-0.11910430064043327,-0.24465188521885262,0.7320714903525746,0.796709630162103,3.2625146613841554,-0.829640789814643,1.1209353380612999,-0.854068485913261,-0.5061079868974188,0,Auto_Approved,C0000074,train
-0.19287838795173526,-0.15774106796205728,-0.19426724256671227,-0.12081829461733963,-0.06254386625095103,-0.11910430064043327,-0.24465188521885262,0.9119898056243823,-0.22418794447497092,0.26130647569894705,0.9970040243704518,-0.17790476824749646,-0.854068485913261,-0.3319717499012522,0,Auto_Approved,C0000075,train
-0.19287838795173526,-0.15774106796205728,-0.19426724256671227,-0.12081829461733963,-0.06254386625095103,-0.11910430064043327,-0.24465188521885262,-0.7134099336014983,-0.22418794447497092,-0.8300419554593105,0.5707869010605962,-0.6732763436768979,-0.854068485913261,-0.01296587036205645,0,Auto_Approved,C0000076,train
-0.19287838795173526,-0.15774106796205728,-0.19426724256671227,-0.12081829461733963,-0.06254386625095103,-0.11910430064043327,-0.24465188521885262,0.1616953819568989,-0.22418794447497092,0.5341435834885115,0.7024369777586209,-1.3086919897653875,-0.854068485913261,-0.37074998755165905,0,Auto_Approved,C0000077,train
-0.19287838795173526,-0.15774106796205728,-0.19426724256671227,-0.12081829461733963,-0.06254386625095103,-0.11910430064043327,-0.24465188521885262,0.12993336652227122,-0.22418794447497092,0.26130647569894705,0.49673373291795714,-1.14887699148384,-0.854068485913261,-0.3261184310106248,0,Auto_Approved,C0000078,train
-0.19287838795173526,-0.15774106796205728,-0.19426724256671227,-0.12081829461733963,-0.06254386625095103,-0.11910430064043327,-0.24465188521885262,-0.1876867878240048,-0.22418794447497092,-0.011530632090617094,0.7633251382314575,-0.9352411346744861,-0.854068485913261,-0.197345415416821,0,Auto_Approved,C0000079,test
-0.19287838795173526,-0.15774106796205728,-0.19426724256671227,-0.12081829461733963,-0.06254386625095103,-0.11910430064043327,-0.24465188521885262,0.12993336652227122,-0.22418794447497092,0.26130647569894705,1.316255460363162,-1.0247595014095108,-0.854068485913261,-0.4190398683993355,1,Auto_Approved,C0000080,train
-0.19287838795173526,-0.15774106796205728,-0.19426724256671227,-0.12081829461733963,-0.06254386625095103,-0.11910430064043327,-0.24465188521885262,-1.4581339009734193,-0.22418794447497092,-1.1028790632488747,1.1253628491510257,-1.1713938812760853,-0.854068485913261,-0.2778285501629484,0,Auto_Approved,C0000081,train
-0.19287838795173526,-0.15774106796205728,-0.19426724256671227,-0.12081829461733963,-0.06254386625095103,-0.11910430064043327,-0.24465188521885262,0.1616953819568989,-0.22418794447497092,0.5341435834885115,0.7896551535710626,-1.067047318824216,-0.854068485913261,-0.24051364223519842,0,Auto_Approved,C0000082,train
-0.19287838795173526,-0.15774106796205728,-0.19426724256671227,-0.12081829461733963,-0.06254386625095103,-0.11910430064043327,-0.24465188521885262,-0.8228935922808667,-0.22418794447497092,-0.557204847669746,1.7786763547649738,-0.927003248165128,-0.854068485913261,-0.19880874513947785,0,Auto_Approved,C0000083,test
-0.19287838795173526,-0.15774106796205728,-0.19426724256671227,-0.12081829461733963,-0.06254386625095103,-0.11910430064043327,-0.24465188521885262,0.7635576980196195,-0.22418794447497092,-0.011530632090617094,0.8999120928056582,-0.2333732040771744,-0.854068485913261,-0.5236679435693011,0,Auto_Approved,C0000084,train
-0.19287838795173526,-0.15774106796205728,-0.19426724256671227,-0.12081829461733963,-0.06254386625095103,-0.11910430064043327,-0.24465188521885262,1.297020499287767,-0.22418794447497092,0.26130647569894705,-0.829640789814643,-0.8951500869956097,-0.854068485913261,-0.430014841319262,0,Auto_Approved,C0000085,train
-0.19287838795173526,-0.15774106796205728,-0.19426724256671227,-0.12081829461733963,-0.06254386625095103,-0.11910430064043327,-0.24465188521885262,0.2560147498266427,-0.22418794447497092,-0.2843677398801816,0.4638212137434509,-1.213132506256833,-0.854068485913261,-0.154908853459772,0,Auto_Approved,C0000086,train
-0.19287838795173526,-0.15774106796205728,-0.19426724256671227,-0.12081829461733963,-0.06254386625095103,-0.11910430064043327,-0.24465188521885262,0.1616953819568989,-0.22418794447497092,0.5341435834885115,0.5131899925052102,-1.0209151543718105,-0.854068485913261,-0.3744083118583012,0,Auto_Approved,C0000087,train
-0.19287838795173526,-0.15774106796205728,-0.19426724256671227,-0.12081829461733963,-0.06254386625095103,-0.11910430064043327,-0.24465188521885262,-0.5840418960430396,1.8962294585367905,-0.2843677398801816,-0.829640789814643,0.8419455816110383,0.26030662495961493,-0.5280579327372718,0,Auto_Approved,C0000088,train
-0.19287838795173526,-0.15774106796205728,-0.19426724256671227,-0.12081829461733963,-0.06254386625095103,-0.11910430064043327,-0.24465188521885262,-0.8885283899986259,1.8962294585367905,-0.557204847669746,-0.829640789814643,0.5865710998209367,0.26030662495961493,-0.3670916632450169,0,Auto_Approved,C0000089,train
